编号,SMILES,InChL,HomoEnergy,LumoEnergy,EnergyGap,偶极矩,极化率
36657,N#CCCN1C2CCC12,"1S/C7H10N2/c8-4-1-5-9-6-2-3-7(6)9/h6-7H,1-3,5H2",-0.2523,0.0361,0.2884,4.3843,80.36
36658,N#CCNC1C2CCC12,"1S/C7H10N2/c8-3-4-9-7-5-1-2-6(5)7/h5-7,9H,1-2,4H2",-0.2311,0.0263,0.2574,2.8558,78.52
36662,C#CC1CC1CCC#N,"1S/C8H9N/c1-2-7-6-8(7)4-3-5-9/h1,7-8H,3-4,6H2",-0.2543,0.033,0.2873,4.2452,83.18
36663,C#CC1CC1NCC#N,"1S/C7H8N2/c1-2-6-5-7(6)9-4-3-8/h1,6-7,9H,4-5H2",-0.2402,0.0228,0.263,4.3637,80.02
36665,C#CC1CN1CCC#N,"1S/C7H8N2/c1-2-7-6-9(7)5-3-4-8/h1,7H,3,5-6H2",-0.2479,0.0187,0.2666,3.9317,80.16
36666,C#CC1NC1CCC#N,"1S/C7H8N2/c1-2-6-7(9-6)4-3-5-8/h1,6-7,9H,3-4H2",-0.2616,0.0216,0.2832,5.0566,79.93
36669,C#CCCC1CC1C#N,"1S/C8H9N/c1-2-3-4-7-5-8(7)6-9/h1,7-8H,3-5H2",-0.2662,0.027,0.2932,4.2458,82.89
36670,C#CCCC1NC1C#C,"1S/C8H9N/c1-3-5-6-8-7(4-2)9-8/h1-2,7-9H,5-6H2",-0.2474,0.032,0.2794,2.0051,84.99
36671,C#CCCC1NC1C#N,"1S/C7H8N2/c1-2-3-4-6-7(5-8)9-6/h1,6-7,9H,3-4H2",-0.264,0.0108,0.2748,4.8268,79.69
36674,C#CCCN1CC1C#C,"1S/C8H9N/c1-3-5-6-9-7-8(9)4-2/h1-2,8H,5-7H2",-0.2353,0.0293,0.2646,0.9713,85.16
36675,C#CCCN1CC1C#N,"1S/C7H8N2/c1-2-3-4-9-6-7(9)5-8/h1,7H,3-4,6H2",-0.2625,0.0074,0.2699,3.1472,79.89
36676,C#CCNC1CC1C#N,"1S/C7H8N2/c1-2-3-9-7-4-6(7)5-8/h1,6-7,9H,3-4H2",-0.2379,0.0239,0.2619,3.9335,78.49
36679,N#CCCC1CC1C#N,"1S/C7H8N2/c8-3-1-2-6-4-7(6)5-9/h6-7H,1-2,4H2",-0.3015,0.0165,0.318,6.3782,77.84
36680,N#CCCC1NC1C#N,"1S/C6H7N3/c7-3-1-2-5-6(4-8)9-5/h5-6,9H,1-2H2",-0.2942,0.0003,0.2946,6.9974,74.62
36682,N#CCCN1CC1C#N,"1S/C6H7N3/c7-2-1-3-9-5-6(9)4-8/h6H,1,3,5H2",-0.2772,-0.0034,0.2739,5.4484,74.9
36683,N#CCNC1CC1C#N,"1S/C6H7N3/c7-1-2-9-6-3-5(6)4-8/h5-6,9H,2-3H2",-0.2578,0.0084,0.2662,6.4291,74.84
36692,N#CCCC1CC2CC12,"1S/C8H11N/c9-3-1-2-6-4-7-5-8(6)7/h6-8H,1-2,4-5H2",-0.2655,0.0387,0.3042,4.4791,83.36
36693,N#CCCC1CC2CN12,"1S/C7H10N2/c8-3-1-2-6-4-7-5-9(6)7/h6-7H,1-2,4-5H2",-0.2449,0.0385,0.2834,4.3973,79.65
36696,N#CCCN1CC2CC12,"1S/C7H10N2/c8-2-1-3-9-5-6-4-7(6)9/h6-7H,1,3-5H2",-0.2255,0.0379,0.2634,4.4555,80.68
36697,N#CCNC1CC2CC12,"1S/C7H10N2/c8-1-2-9-7-4-5-3-6(5)7/h5-7,9H,2-4H2",-0.2392,0.0245,0.2638,4.5213,80.41
36698,N#CCNC1CC2NC12,"1S/C6H9N3/c7-1-2-8-4-3-5-6(4)9-5/h4-6,8-9H,2-3H2",-0.236,0.0284,0.2644,5.6677,77.11
36700,N#CCNC1CN2CC12,"1S/C6H9N3/c7-1-2-8-5-3-9-4-6(5)9/h5-6,8H,2-4H2",-0.2387,0.0171,0.2557,2.6554,76.77
36709,N#CCCC1CC=CC1,"1S/C8H11N/c9-7-3-6-8-4-1-2-5-8/h1-2,8H,3-6H2",-0.2477,0.0177,0.2654,4.1749,84.73
36711,N#CCCN1CC=CC1,"1S/C7H10N2/c8-4-3-7-9-5-1-2-6-9/h1-2H,3,5-7H2",-0.2186,0.0118,0.2303,4.401,82.29
36712,N#CCNC1CC=CC1,"1S/C7H10N2/c8-5-6-9-7-3-1-2-4-7/h1-2,7,9H,3-4,6H2",-0.2421,0.015,0.257,4.3946,81.51
36720,N#CCCC1CCC=C1,"1S/C8H11N/c9-7-3-6-8-4-1-2-5-8/h1,4,8H,2-3,5-6H2",-0.2501,0.0123,0.2624,4.3809,85.88
36723,N#CCNC1CCC=C1,"1S/C7H10N2/c8-5-6-9-7-3-1-2-4-7/h1,3,7,9H,2,4,6H2",-0.2454,0.0094,0.2548,4.4444,82.89
36734,N#CCCC1CCCC1,"1S/C8H13N/c9-7-3-6-8-4-1-2-5-8/h8H,1-6H2",-0.311,0.0388,0.3497,4.3767,86.8
36739,N#CCNC1CCCC1,"1S/C7H12N2/c8-5-6-9-7-3-1-2-4-7/h7,9H,1-4,6H2",-0.2397,0.0255,0.2652,4.5308,83.57
36748,C#CCN=CNCC#N,"1S/C6H7N3/c1-2-4-8-6-9-5-3-7/h1,6H,4-5H2,(H,8,9)",-0.243,0.0152,0.2583,3.2174,80.22
36750,C#CCNC=NCC#N,"1S/C6H7N3/c1-2-4-8-6-9-5-3-7/h1,6H,4-5H2,(H,8,9)",-0.239,0.0173,0.2563,3.2667,80.5
36753,N#CCNC=NCC#N,"1S/C5H6N4/c6-1-3-8-5-9-4-2-7/h5H,3-4H2,(H,8,9)",-0.2588,-0.0007,0.2581,2.1271,75.26
36755,C#CC#CCCCC#N,"1S/C8H7N/c1-2-3-4-5-6-7-8-9/h1H,5-7H2",-0.2521,-0.0228,0.2293,3.4968,92.6
36756,C#CC#CCNCC#N,"1S/C7H6N2/c1-2-3-4-6-9-7-5-8/h1,9H,6-7H2",-0.2557,-0.0335,0.2222,3.8265,87.79
36759,C#CCCCC#CC#N,"1S/C8H7N/c1-2-3-4-5-6-7-8-9/h1H,3-5H2",-0.2739,-0.0408,0.2331,4.9943,90.67
36760,C#CCNCC#CC#N,"1S/C7H6N2/c1-2-6-9-7-4-3-5-8/h1,9H,6-7H2",-0.2596,-0.0465,0.2131,5.173,86.49
36763,N#CCCCC#CC#N,"1S/C7H6N2/c8-6-4-2-1-3-5-7-9/h1-2,4H2",-0.2961,-0.0504,0.2457,4.5868,85.06
36764,N#CCNCC#CC#N,"1S/C6H5N3/c7-3-1-2-5-9-6-4-8/h9H,5-6H2",-0.2774,-0.0596,0.2178,4.8858,81.88
36774,N#CCCCC1CCC1,"1S/C8H13N/c9-7-2-1-4-8-5-3-6-8/h8H,1-6H2",-0.2977,0.0376,0.3353,4.2143,87.74
36780,N#CCNCC1CCC1,"1S/C7H12N2/c8-4-5-9-6-7-2-1-3-7/h7,9H,1-3,5-6H2",-0.2462,0.023,0.2692,4.2238,84.89
36788,C#CCCCCN1CC1,"1S/C8H13N/c1-2-3-4-5-6-9-7-8-9/h1H,3-8H2",-0.2333,0.0573,0.2906,1.1598,90.14
36796,N#CCCCCC1CC1,"1S/C8H13N/c9-7-3-1-2-4-8-5-6-8/h8H,1-6H2",-0.2823,0.0381,0.3204,4.2591,88.04
36798,N#CCCCCN1CC1,"1S/C7H12N2/c8-4-2-1-3-5-9-6-7-9/h1-3,5-7H2",-0.241,0.0364,0.2773,4.0446,85.05
36800,N#CCCNCC1CN1,"1S/C6H11N3/c7-2-1-3-8-4-6-5-9-6/h6,8-9H,1,3-5H2",-0.2452,0.0334,0.2786,3.2433,81.71
36805,N#CCNCCC1CC1,"1S/C7H12N2/c8-4-6-9-5-3-7-1-2-7/h7,9H,1-3,5-6H2",-0.2464,0.0235,0.2699,4.3612,84.99
36807,N#CCNCCN1CC1,"1S/C6H11N3/c7-1-2-8-3-4-9-5-6-9/h8H,2-6H2",-0.2421,0.0214,0.2635,4.1877,81.99
36812,C#CCCCCCC#N,"1S/C8H11N/c1-2-3-4-5-6-7-8-9/h1H,3-7H2",-0.2667,0.0336,0.3003,3.7108,86.95
36813,C#CCCCNCC#N,"1S/C7H10N2/c1-2-3-4-6-9-7-5-8/h1,9H,3-4,6-7H2",-0.2516,0.0194,0.2709,3.8913,83.92
36819,N#CCCCCCC#N,1S/C7H10N2/c8-6-4-2-1-3-5-7-9/h1-5H2,-0.3221,0.0233,0.3454,3.8484,81.8
36820,N#CCCCNCC#N,"1S/C6H9N3/c7-3-1-2-5-9-6-4-8/h9H,1-2,5-6H2",-0.2625,0.0112,0.2737,4.36,78.83
36822,N#CCCNCCC#N,"1S/C6H9N3/c7-3-1-5-9-6-2-4-8/h9H,1-2,5-6H2",-0.2614,0.0208,0.2822,3.3556,78.89
36825,C(C#CC1CC1)C1CN1,"1S/C8H11N/c1(2-7-4-5-7)3-8-6-9-8/h7-9H,3-6H2",-0.2316,0.0476,0.2792,1.3831,90.31
36827,C(C#CC1CC1)N1CC1,"1S/C8H11N/c1(2-8-3-4-8)5-9-6-7-9/h8H,3-7H2",-0.23,0.0408,0.2709,1.8519,89.85
36828,C(C#CC1CN1)C1CC1,"1S/C8H11N/c1(2-7-4-5-7)3-8-6-9-8/h7-9H,2,4-6H2",-0.2284,0.0394,0.2678,1.9645,90.71
36829,C(C#CC1CN1)C1CN1,"1S/C7H10N2/c1(2-6-4-8-6)3-7-5-9-7/h6-9H,2,4-5H2",-0.2326,0.0303,0.2629,2.0868,87.19
36831,C(C#CC1CN1)N1CC1,"1S/C7H10N2/c1(2-7-6-8-7)3-9-4-5-9/h7-8H,3-6H2",-0.2343,0.0259,0.2601,0.8893,86.61
36838,C(C1CC1)C12CN(C1)C2,"1S/C8H13N/c1-2-7(1)3-8-4-9(5-8)6-8/h7H,1-6H2",-0.2221,0.0823,0.3044,2.0012,86
36842,C(N1CC1)C12CC(C1)C2,"1S/C8H13N/c1-2-9(1)6-8-3-7(4-8)5-8/h7H,1-6H2",-0.2312,0.0918,0.323,1.0422,87.3
36844,C(N1CC1)C12CN(C1)C2,1S/C7H12N2/c1-2-8(1)3-7-4-9(5-7)6-7/h1-6H2,-0.2226,0.0818,0.3043,2.5207,83.19
36856,C(N1CC1)C12CC1CC2,"1S/C8H13N/c1-2-8(5-7(1)8)6-9-3-4-9/h7H,1-6H2",-0.2185,0.0819,0.3004,1.1914,85.91
36859,C(N1CC1)C12CCC1N2,"1S/C7H12N2/c1-2-7(6(1)8-7)5-9-3-4-9/h6,8H,1-5H2",-0.2338,0.0925,0.3263,0.6656,82.91
36870,C(N1CC1)C1=CCCC1,"1S/C8H13N/c1-2-4-8(3-1)7-9-5-6-9/h3H,1-2,4-7H2",-0.2266,0.0286,0.2552,1.0288,89.89
36876,C(C1C2CC1C2)N1CC1,"1S/C8H13N/c1-2-9(1)5-8-6-3-7(8)4-6/h6-8H,1-5H2",-0.2299,0.0898,0.3197,1.0006,87.2
36878,C(C1C2CN1C2)N1CC1,"1S/C7H12N2/c1-2-8(1)5-7-6-3-9(7)4-6/h6-7H,1-5H2",-0.226,0.0886,0.3146,1.6606,83.92
36886,C(C1C2CCC12)N1CC1,"1S/C8H13N/c1-2-7-6(1)8(7)5-9-3-4-9/h6-8H,1-5H2",-0.2276,0.0817,0.3093,1.0022,86.13
36890,C(C1CN1)N1C2CCC12,"1S/C7H12N2/c1-2-7-6(1)9(7)4-5-3-8-5/h5-8H,1-4H2",-0.2379,0.0654,0.3032,2.3116,82.67
36899,C(C1CC2CC12)N1CC1,"1S/C8H13N/c1-2-9(1)5-7-3-6-4-8(6)7/h6-8H,1-5H2",-0.2289,0.0895,0.3184,1.0626,86.77
36911,C(C1CC=CC1)N1CC1,"1S/C8H13N/c1-2-4-8(3-1)7-9-5-6-9/h1-2,8H,3-7H2",-0.2274,0.0339,0.2613,1.0609,87.95
36920,C(C1CCC=C1)N1CC1,"1S/C8H13N/c1-2-4-8(3-1)7-9-5-6-9/h1,3,8H,2,4-7H2",-0.23,0.0281,0.2581,0.9434,88.77
36933,C(C1CCCC1)N1CC1,"1S/C8H15N/c1-2-4-8(3-1)7-9-5-6-9/h8H,1-7H2",-0.229,0.0848,0.3138,0.9972,90.02
36962,C(CC1CC1)CN1CC1,"1S/C8H15N/c1(2-8-3-4-8)5-9-6-7-9/h8H,1-7H2",-0.2293,0.0916,0.3209,1.0564,91.21
36967,C(CN1CC1)CN1CC1,1S/C7H14N2/c1(2-8-4-5-8)3-9-6-7-9/h1-7H2,-0.2302,0.09,0.3201,1.1923,88.29
36981,C(CN1CC1)C1CCC1,"1S/C8H15N/c1-2-8(3-1)4-5-9-6-7-9/h8H,1-7H2",-0.2292,0.0879,0.3172,0.999,90.7
36993,C1=C2C3C4C1C1C2C3N41,"1S/C8H7N/c1-2-4-6-3(1)7-5(2)8(4)9(6)7/h1,3-8H",-0.186,-0.0825,0.1035,1.048,76.08
36995,C1=C2C3C4C1C1C4N3C21,"1S/C8H7N/c1-2-4-6-3(1)7-5(2)8(4)9(6)7/h1-2,4-8H",-0.2058,-0.0608,0.145,3.3957,73.98
36996,C1=C2C3C4C1N1C4C3C21,"1S/C8H7N/c1-2-4-5-3(1)9-7(2)6(4)8(5)9/h1,3-8H",-0.21,-0.0535,0.1565,2.4615,73.7
36997,C1=C2C3C4C2C2C1C2N34,"1S/C8H7N/c1-2-4-5-3(1)7-8(5)9(7)6(2)4/h1-2,4-8H",-0.2144,-0.0246,0.1898,2.0757,77.76
36998,C1=C2C3C4C3C2N2C1C42,"1S/C8H7N/c1-2-4-5-6(4)8-3(1)9(8)7(2)5/h1,3-8H",-0.208,-0.0351,0.1729,1.9145,75.71
36999,C1=C2C3C4C3N3C1C3C24,"1S/C8H7N/c1-2-4-6-5(2)8(6)9-3(1)7(4)9/h1,3-8H",-0.2117,-0.0251,0.1865,1.2245,77.92
37001,C1=C2C3C4C5C1C5C2N34,"1S/C8H7N/c1-2-4-5(2)8-7-3(1)6(4)9(7)8/h1-2,4-8H",-0.212,-0.0374,0.1746,2.1827,74.99
37002,N1=C2C3C4C1C4C1C3N21,1S/C7H6N2/c8-4-1-2(4)5-6-3(1)7(8)9(5)6/h1-6H,-0.211,-0.0464,0.1646,3.827,70.69
37004,C1=CC23C=CC4C2C1N34,1S/C8H7N/c1-3-8-4-2-6-7(8)5(1)9(6)8/h1-7H,-0.2107,-0.0193,0.1914,1.5831,75.87
37018,C1C=CC23NC12CC=C3,"1S/C8H9N/c1-3-7-5-2-6-8(7,4-1)9-7/h1-3,5,9H,4,6H2",-0.2179,-0.0009,0.217,1.6021,80.18
37022,C1C=CC23CC=CC12N3,"1S/C8H9N/c1-3-7-5-2-6-8(7,4-1)9-7/h1-3,6,9H,4-5H2",-0.2181,0.0071,0.2253,1.5696,80.22
37032,C1CC23NC12CCC=C3,"1S/C8H11N/c1-2-4-8-6-5-7(8,3-1)9-8/h1,3,9H,2,4-6H2",-0.2079,0.0094,0.2174,2.0726,83.51
37039,C1CC23CC=CCC12N3,"1S/C8H11N/c1-2-4-8-6-5-7(8,3-1)9-8/h1-2,9H,3-6H2",-0.2292,0.0347,0.2639,1.5141,83.1
37062,C1CC23CC=CC2(C1)N3,"1S/C8H11N/c1-3-7-5-2-6-8(7,4-1)9-7/h1,3,9H,2,4-6H2",-0.2241,0.0192,0.2434,1.7563,82.25
37079,C1C2=CC3C=C1C1C2N31,"1S/C8H7N/c1-4-2-6-3-5(1)8-7(4)9(6)8/h2-3,6-8H,1H2",-0.2067,-0.1232,0.0835,1.8077,74.91
37081,C1C2=CC3N=C1N1C3C21,"1S/C7H6N2/c1-3-2-5-8-4(1)7-6(3)9(5)7/h1,4,6-7H,2H2",-0.2167,-0.1117,0.105,1.369,73.34
37082,N1C2=CC3N=C1C1C3C21,"1S/C7H6N2/c1-2-4-5-3(1)9-7(8-2)6(4)5/h1-2,4-6H,(H,8,9)",-0.2036,0.0068,0.2104,3.0636,68.48
37085,C1C2N1C1(CC1)C21CC1,"1S/C8H11N/c1-2-7(1)6-5-9(6)8(7)3-4-8/h6H,1-5H2",-0.2231,0.0843,0.3074,1.4947,83.23
37086,C1CC11C2NC2C11CC1,"1S/C8H11N/c1-2-7(1)5-6(9-5)8(7)3-4-8/h5-6,9H,1-4H2",-0.2222,0.0821,0.3043,1.6152,83.63
37087,C1CC11C2NC2C11CN1,"1S/C7H10N2/c1-2-6(1)4-5(9-4)7(6)3-8-7/h4-5,8-9H,1-3H2",-0.2253,0.0692,0.2945,1.4486,79.85
37092,C1C2N1C1(CC1)C21CN1,"1S/C7H10N2/c1-2-6(1)7(4-8-7)5-3-9(5)6/h5,8H,1-4H2",-0.2229,0.0727,0.2956,2.1281,79.94
37094,N1CC11C2CC2C11NC1,"1S/C7H10N2/c1-4-5(1)7(3-9-7)6(4)2-8-6/h4-5,8-9H,1-3H2",-0.2348,0.081,0.3158,3.074,80.15
37096,C1NC11C2NC2C11CN1,"1S/C6H9N3/c1-5(7-1)3-4(9-3)6(5)2-8-6/h3-4,7-9H,1-2H2",-0.2301,0.0468,0.2769,0.3157,76.22
37103,C1C23CC=CC12C1NC31,"1S/C8H9N/c1-2-7-4-8(7,3-1)6-5(7)9-6/h1-2,5-6,9H,3-4H2",-0.1923,0.0165,0.2087,1.65,79.18
37110,C1C2C1C13NC21CC=C3,"1S/C8H9N/c1-2-7-5-4-6(5)8(7,3-1)9-7/h1-2,5-6,9H,3-4H2",-0.1911,0.0041,0.1952,1.7422,79.2
37112,C1C2N1C13CC21C=CC3,"1S/C8H9N/c1-2-7-5-8(7,3-1)9-4-6(7)9/h1-2,6H,3-5H2",-0.2008,0.0121,0.2129,1.2027,79.05
37113,C1C2N1C13CC21CC=C3,"1S/C8H9N/c1-2-7-5-8(7,3-1)9-4-6(7)9/h1,3,6H,2,4-5H2",-0.2013,0.0121,0.2134,1.5859,79.06
37114,C1C=CC23NC12C1NC31,"1S/C7H8N2/c1-2-6-4-5(8-4)7(6,3-1)9-6/h1-2,4-5,8-9H,3H2",-0.2304,0.0183,0.2487,2.1412,75.38
37118,C1C23CCCC12C1NC31,"1S/C8H11N/c1-2-7-4-8(7,3-1)6-5(7)9-6/h5-6,9H,1-4H2",-0.1919,0.0796,0.2715,1.7499,80.98
37130,C1C2C1C13CCCC21N3,"1S/C8H11N/c1-2-7-5-4-6(5)8(7,3-1)9-7/h5-6,9H,1-4H2",-0.2369,0.0952,0.3322,1.4946,80.64
37134,C1C2N1C13CC21CCC3,"1S/C8H11N/c1-2-7-5-8(7,3-1)9-4-6(7)9/h6H,1-5H2",-0.1993,0.0687,0.2681,1.3732,80.79
37137,C1CC23NC2(C1)C1NC31,"1S/C7H10N2/c1-2-6-4-5(8-4)7(6,3-1)9-6/h4-5,8-9H,1-3H2",-0.2341,0.088,0.3221,2.0911,77.63
37146,C1C2C1C13CC4C1C2N34,"1S/C8H9N/c1-3-4(1)8-2-5-6(8)7(3)9(5)8/h3-7H,1-2H2",-0.225,0.0794,0.3044,1.6044,78.77
37147,C1C2C1C13CC4C1N2C34,"1S/C8H9N/c1-4-5(1)9-6-3-2-8(4,6)7(3)9/h3-7H,1-2H2",-0.215,0.0786,0.2936,1.5434,78.18
37148,C1C2C1C13CN4C1C2C34,"1S/C8H9N/c1-3-4(1)8-2-9-6(8)5(3)7(8)9/h3-7H,1-2H2",-0.2229,0.0848,0.3077,2.0379,78.12
37149,C1C2C1C13NC4C1N2C34,"1S/C7H8N2/c1-2-3(1)9-5-4-6(9)7(2,5)8-4/h2-6,8H,1H2",-0.2175,0.0546,0.272,1.5338,74.35
37152,C1C2C3C4C5CC4(C35)N12,"1S/C8H9N/c1-3-6-5-4-2-9(4)8(1,6)7(3)5/h3-7H,1-2H2",-0.2293,0.0814,0.3108,1.3435,78.56
37153,C1C2C3C4C5NC5C13C24,"1S/C8H9N/c1-2-4-3-5(2)8(1,4)7-6(3)9-7/h2-7,9H,1H2",-0.2283,0.0807,0.309,1.5143,78.78
37154,C1C2C3C4C5NC5C13N24,"1S/C7H8N2/c1-2-3-5-4-6(8-4)7(1,3)9(2)5/h2-6,8H,1H2",-0.2244,0.0709,0.2953,1.0516,74.93
37157,C1C2C3C4N5CC4(C35)N12,"1S/C7H8N2/c1-3-4-5-7(9(1)3)2-8(5)6(4)7/h3-6H,1-2H2",-0.2242,0.0731,0.2972,1.3798,74.57
37158,C1C2N1C1C3C4CC23C14,"1S/C8H9N/c1-3-5-7-6(3)8(1,5)4-2-9(4)7/h3-7H,1-2H2",-0.2269,0.087,0.3139,1.4422,78.64
37160,C1C2N1C1C3N4CC23C14,"1S/C7H8N2/c1-3-7-2-9-5(7)4(6(7)9)8(1)3/h3-6H,1-2H2",-0.2312,0.0752,0.3064,1.7667,74.66
37161,C1N2C3C4C5NC5C13C24,"1S/C7H8N2/c1-7-4-3(8-4)2-5(7)9(1)6(2)7/h2-6,8H,1H2",-0.2207,0.0735,0.2942,2.9431,74.69
37172,C1C2C3CC4(CCC34)N12,"1S/C8H11N/c1-2-8-3-5(6(1)8)7-4-9(7)8/h5-7H,1-4H2",-0.2193,0.0819,0.3012,1.3665,81.73
37174,C1C2N1C1CC22CCC12,"1S/C8H11N/c1-2-8-3-6(5(1)8)9-4-7(8)9/h5-7H,1-4H2",-0.2231,0.079,0.3021,1.5748,82.17
37177,C1CC23CC(C4NC24)C13,"1S/C8H11N/c1-2-8-3-4(5(1)8)6-7(8)9-6/h4-7,9H,1-3H2",-0.2222,0.0809,0.3032,1.5472,82.03
37178,C1CC23CC(C4NC24)N13,"1S/C7H10N2/c1-2-9-4-3-7(1,9)6-5(4)8-6/h4-6,8H,1-3H2",-0.2104,0.0807,0.291,0.5117,78.52
37196,C1C2N1C13CCC21CC3,"1S/C8H11N/c1-3-8-4-2-7(1,8)6-5-9(6)8/h6H,1-5H2",-0.2034,0.0602,0.2636,1.5689,80.58
37198,C1CC23CCC12C1NC31,"1S/C8H11N/c1-2-8-4-3-7(1,8)5-6(8)9-5/h5-6,9H,1-4H2",-0.2108,0.076,0.2869,1.4575,81.14
37202,C1NC23CNC12C1NC31,"1S/C6H9N3/c1-5-3-4(9-3)6(5,7-1)2-8-5/h3-4,7-9H,1-2H2",-0.2061,0.0572,0.2633,3.3645,73.97
37209,C1C=C2C3NC3C3C1C23,"1S/C8H9N/c1-2-4-5-3(1)6(5)8-7(4)9-8/h2-3,5-9H,1H2",-0.2225,-0.0099,0.2126,1.189,80.31
37210,C1C=C2C3NC3C3C2N13,"1S/C7H8N2/c1-2-9-6-3(1)4-5(8-4)7(6)9/h1,4-8H,2H2",-0.2168,-0.0215,0.1953,2.0018,76.27
37213,C1N=C2C3NC3C3C1N23,"1S/C6H7N3/c1-2-5-3-4(8-3)6(7-1)9(2)5/h2-5,8H,1H2",-0.2372,-0.0272,0.2099,2.543,71.87
37218,C1C2C3CCCN=C3N12,"1S/C7H10N2/c1-2-5-6-4-9(6)7(5)8-3-1/h5-6H,1-4H2",-0.231,0.0082,0.2392,3.498,79.17
37221,C1CC=C2C3NC3C2C1,"1S/C8H11N/c1-2-4-6-5(3-1)7-8(6)9-7/h3,6-9H,1-2,4H2",-0.2198,0.0207,0.2405,1.455,85.14
37231,C1C2C3C(N12)C31CCC1,"1S/C8H11N/c1-2-8(3-1)6-5-4-9(5)7(6)8/h5-7H,1-4H2",-0.229,0.0827,0.3117,1.4044,83.55
37234,C1CC2(C1)C1C3NC3C21,"1S/C8H11N/c1-2-8(3-1)4-5(8)7-6(4)9-7/h4-7,9H,1-3H2",-0.2011,0.0676,0.2686,1.6,82.48
37243,C1C2C1N1CC3(CN3)C21,"1S/C7H10N2/c1-4-5(1)9-3-7(2-8-7)6(4)9/h4-6,8H,1-3H2",-0.2187,0.0614,0.2801,1.0062,78.48
37245,C1CC11CC2C3CN3C12,"1S/C8H11N/c1-2-8(1)3-5-6-4-9(6)7(5)8/h5-7H,1-4H2",-0.2195,0.0714,0.2909,1.6608,81.82
37250,C1C2C3CC4(CN4)C3N12,"1S/C7H10N2/c1-4-5-2-9(5)6(4)7(1)3-8-7/h4-6,8H,1-3H2",-0.2212,0.0633,0.2846,3.0059,78.32
37255,C1C2C1C1C3C4C2C4N13,"1S/C8H9N/c1-2-3(1)6-8-5-4(2)7(5)9(6)8/h2-8H,1H2",-0.2153,0.0687,0.2839,1.6372,76.22
37256,C1C2C1N1C3C4C(C13)N24,"1S/C7H8N2/c1-2-3(1)9-6-4-5(7(6)9)8(2)4/h2-7H,1H2",-0.2105,0.0533,0.2638,0.4099,72.89
37257,C1C2C3C4C3C3C4N3C12,"1S/C8H9N/c1-2-3(1)9-7-5-4(2)6(5)8(7)9/h2-8H,1H2",-0.2133,0.0677,0.281,1.3131,76.32
37258,C1C2C3C4C3C3C4C3N12,"1S/C8H9N/c1-2-3-4-5(3)7-6(4)8(7)9(1)2/h2-8H,1H2",-0.202,0.0748,0.2768,1.55,76.52
37259,C1C2C3C4C5C(C5N34)N12,"1S/C7H8N2/c1-2-4-6-3-5(8(1)2)7(3)9(4)6/h2-7H,1H2",-0.2086,0.0608,0.2694,1.7981,72.92
37260,N1C2C1C1C3C4C2C4N13,1S/C7H8N2/c8-3-1-2-5(1)9-6(2)7(9)4(3)8/h1-8H,-0.2186,0.0639,0.2826,1.7298,72.97
37263,C1C2C1C1C3C4C(C23)N14,"1S/C8H9N/c1-2-3(1)6-5-4(2)7-8(5)9(6)7/h2-8H,1H2",-0.2293,0.0814,0.3107,1.7669,75.88
37264,C1C2C1C1C3C4C2C1N34,"1S/C8H9N/c1-2-3(1)5-6-4(2)7-8(5)9(6)7/h2-8H,1H2",-0.2388,0.0804,0.3192,1.9964,75.44
37266,C1C2C1C1C3C4C3N1C24,"1S/C8H9N/c1-2-3(1)7-5-4-6(2)9(7)8(4)5/h2-8H,1H2",-0.219,0.0887,0.3078,1.576,75.79
37267,C1C2C3C4C5C(C3N45)N12,"1S/C7H8N2/c1-2-3-4-6(8(1)2)7-5(3)9(4)7/h2-7H,1H2",-0.2321,0.0725,0.3046,1.565,72.05
37268,C1C2C3C4C5C(C4N12)N35,"1S/C7H8N2/c1-2-4-3-5(8(1)2)7-6(3)9(4)7/h2-7H,1H2",-0.2271,0.071,0.2981,1.0066,72.28
37269,C1C2C3C4C5C4C(C35)N12,"1S/C8H9N/c1-2-3-4-5-6(3)8(7(4)5)9(1)2/h2-8H,1H2",-0.2145,0.089,0.3035,1.6516,75.94
37270,N1C2C1C1C3C4C(C23)N14,1S/C7H8N2/c8-3-1-2-5(4(3)8)9-6(1)7(2)9/h1-8H,-0.225,0.0677,0.2927,2.9078,72.66
37271,N1C2C1C1C3C4C3N1C24,1S/C7H8N2/c8-3-4(8)7-2-1-5(2)9(7)6(1)3/h1-8H,-0.2205,0.0725,0.2929,1.2493,72.54
37277,C1C2C1N1C3C=CC1C23,"1S/C8H9N/c1-2-6-8-4-3-7(4)9(6)5(1)8/h1-2,4-8H,3H2",-0.2151,0.0012,0.2163,1.4228,78.42
37278,C1C2C3C4C=CC3C4N12,"1S/C8H9N/c1-2-5-7-4(1)8(5)9-3-6(7)9/h1-2,4-8H,3H2",-0.2169,0.0064,0.2233,1.2478,79.06
37282,C1C2C3C4CCC3C4N12,"1S/C8H11N/c1-2-5-7-4(1)8(5)9-3-6(7)9/h4-8H,1-3H2",-0.2239,0.0941,0.318,1.4993,81.12
37285,C1CN2C3C4NC4C2C13,"1S/C7H10N2/c1-2-9-6-3(1)7(9)5-4(6)8-5/h3-8H,1-2H2",-0.2103,0.0794,0.2897,2.7511,77.97
